Country,Crop,Year,Yield_tonnes_per_ha
South Africa,Sugar Crops Primary,2015,57.4931
South Africa,"Treenuts, Total",2015,3.4046
South Africa,Vegetables Primary,2015,17.362
Australia,"Almonds, in shell",2016,6.117
Australia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,1.158
Australia,Apples,2016,15.9617
Australia,Apricots,2016,1.425
Australia,Asparagus,2016,5.089
Australia,Avocados,2016,4.6855
Australia,Bananas,2016,21.3244
Australia,Barley,2016,2.1892
Australia,"Beans, dry",2016,0.9462
Australia,Blueberries,2016,3.937
Australia,"Broad beans and horse beans, dry",2016,1.2085
Australia,Cabbages,2016,37.3453
Australia,Canary seed,2016,0.6666
Australia,Cantaloupes and other melons,2016,38.898199999999996
Australia,Carrots and turnips,2016,57.123400000000004
Australia,Cauliflowers and broccoli,2016,12.5605
Australia,Cherries,2016,6.5214
Australia,"Chick peas, dry",2016,1.205
Australia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,20.6935
Australia,Cucumbers and gherkins,2016,29.324900000000003
Australia,Currants,2016,4.7168
Australia,Figs,2016,1.0940999999999999
Australia,Grapes,2016,13.010299999999999
Australia,Green corn (maize),2016,10.879700000000001
Australia,"Groundnuts, excluding shelled",2016,3.0976
Australia,"Hen eggs in shell, fresh",2016,0.252
Australia,Hop cones,2016,2.347
Australia,Kiwi fruit,2016,16.1395
Australia,Lemons and limes,2016,23.9385
Australia,"Lentils, dry",2016,1.2483
Australia,Lettuce and chicory,2016,16.1194
Australia,Linseed,2016,1.0
Australia,Lupins,2016,1.2207000000000001
Australia,Maize (corn),2016,7.508
Australia,"Mangoes, guavas and mangosteens",2016,4.2373
Australia,Millet,2016,1.0228
Australia,Oats,2016,1.5820999999999998
Australia,Olives,2016,2.3142
Australia,"Onions and shallots, dry (excluding dehydrated)",2016,56.2029
Australia,Oranges,2016,19.665200000000002
Australia,"Other beans, green",2016,5.2393
Australia,Other berries and fruits of the genus vaccinium n.e.c.,2016,2.8021
Australia,"Other citrus fruit, n.e.c.",2016,11.1452
Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,1.8649
Australia,"Other tropical fruits, n.e.c.",2016,6.004899999999999
Australia,"Other vegetables, fresh n.e.c.",2016,32.2785
Australia,Papayas,2016,19.677599999999998
Australia,Peaches and nectarines,2016,6.8646
Australia,Pears,2016,17.827099999999998
Australia,"Peas, dry",2016,0.8589
Australia,"Peas, green",2016,5.6749
Australia,Persimmons,2016,8.38
Australia,Pineapples,2016,44.6128
Australia,"Pistachios, in shell",2016,1.0378
Australia,Plums and sloes,2016,6.1913
Australia,Pomelos and grapefruits,2016,9.5494
Australia,Potatoes,2016,40.4096
Australia,"Pumpkins, squash and gourds",2016,18.5623
Australia,Rape or colza seed,2016,1.3274000000000001
Australia,Raspberries,2016,2.6933000000000002
Australia,Rice,2016,10.2889
Australia,Rye,2016,0.691
Australia,Safflower seed,2016,0.5797
Australia,"Seed cotton, unginned",2016,5.4157
Australia,Sorghum,2016,3.4399
Australia,Soya beans,2016,1.4144
Australia,Spinach,2016,6.8815
Australia,Strawberries,2016,24.261200000000002
Australia,Sugar cane,2016,76.9291
Australia,Sunflower seed,2016,0.8409
Australia,Sweet potatoes,2016,38.107699999999994
Australia,"Tangerines, mandarins, clementines",2016,23.076700000000002
Australia,Tomatoes,2016,74.6164
Australia,Triticale,2016,1.6249
Australia,Vetches,2016,0.2216
Australia,"Walnuts, in shell",2016,0.4014
Australia,Watermelons,2016,40.851699999999994
Australia,Wheat,2016,1.9743
Australia,"Cereals, primary",2016,2.0751999999999997
Australia,"Citrus Fruit, Total",2016,20.268
Australia,"Fibre Crops, Fibre Equivalent",2016,1.8955
Australia,Fruit Primary,2016,14.227799999999998
Australia,"Oilcrops, Cake Equivalent",2016,0.9034
Australia,"Oilcrops, Oil Equivalent",2016,0.5053
Australia,"Pulses, Total",2016,1.1545
Australia,"Roots and Tubers, Total",2016,40.2593
Australia,Sugar Crops Primary,2016,76.9291
Australia,"Treenuts, Total",2016,3.6793
Australia,Vegetables Primary,2016,26.1545
Brazil,Apples,2016,30.8465
Brazil,Avocados,2016,17.9986
Brazil,Bananas,2016,14.2855
Brazil,Barley,2016,4.169899999999999
Brazil,"Beans, dry",2016,1.0129
Brazil,"Broad beans and horse beans, dry",2016,0.2211
Brazil,Buckwheat,2016,1.319
Brazil,Cantaloupes and other melons,2016,25.8139
Brazil,"Cashew nuts, in shell",2016,0.13140000000000002
Brazil,Cashewapple,2016,2.572
Brazil,"Cassava, fresh",2016,15.066799999999999
Brazil,Castor oil seeds,2016,0.5551
Brazil,Cocoa beans,2016,0.297
Brazil,"Coconuts, in shell",2016,11.261299999999999
Brazil,"Coffee, green",2016,1.5148
Brazil,"Eggs from other birds in shell, fresh, n.e.c.",2016,0.251
Brazil,Figs,2016,9.597
Brazil,Grapes,2016,14.4283
Brazil,Green garlic,2016,11.6065
Brazil,"Groundnuts, excluding shelled",2016,3.6263
Brazil,"Hen eggs in shell, fresh",2016,0.14
Brazil,"Jute, raw or retted",2016,1.1602999999999999
Brazil,"Kenaf, and other textile bast fibres, raw or retted",2016,0.9773999999999999
Brazil,Lemons and limes,2016,26.5725
Brazil,Linseed,2016,1.1125999999999998
Brazil,Maize (corn),2016,4.2877
Brazil,"Mangoes, guavas and mangosteens",2016,18.54
Brazil,Maté leaves,2016,8.413799999999998
Brazil,Natural rubber in primary forms,2016,1.2939
Brazil,Oats,2016,2.6435
Brazil,Oil palm fruit,2016,11.959200000000001
Brazil,Olives,2016,1.1272
Brazil,"Onions and shallots, dry (excluding dehydrated)",2016,28.8505
Brazil,Oranges,2016,26.4405
Brazil,"Other fibre crops, raw, n.e.c.",2016,5.0092
Brazil,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,0.7305
Brazil,"Other oil seeds, n.e.c.",2016,1.5
Brazil,"Other tropical fruits, n.e.c.",2016,8.1765
Brazil,"Other vegetables, fresh n.e.c.",2016,12.7775
Brazil,Papayas,2016,36.89
Brazil,Peaches and nectarines,2016,11.1426
Brazil,Pears,2016,11.941600000000001
Brazil,"Peas, dry",2016,3.4400999999999997
Brazil,"Pepper (Piper spp.), raw",2016,2.107
Brazil,Persimmons,2016,19.689700000000002
Brazil,Pineapples,2016,38.25
Brazil,Pomelos and grapefruits,2016,18.3947
Brazil,Potatoes,2016,29.662200000000002
Brazil,Quinces,2016,6.5575
Brazil,"Ramie, raw or retted",2016,1.8
Brazil,Rape or colza seed,2016,1.25
Brazil,Rice,2016,5.464300000000001
Brazil,Rye,2016,1.8671
Brazil,"Seed cotton, unginned",2016,3.4774000000000003
Brazil,Sesame seed,2016,0.7407
Brazil,"Sisal, raw",2016,0.9087999999999999
Brazil,Sorghum,2016,2.0682
Brazil,Soya beans,2016,2.9049
Brazil,Strawberries,2016,35.6757
Brazil,Sugar cane,2016,75.1763
Brazil,Sunflower seed,2016,1.3193
Brazil,Sweet potatoes,2016,14.0344
Brazil,"Tangerines, mandarins, clementines",2016,20.4083
Brazil,Tea leaves,2016,10.6703
Brazil,Tomatoes,2016,65.1112
Brazil,Triticale,2016,2.7106999999999997
Brazil,Tung nuts,2016,3.5625
Brazil,Unmanufactured tobacco,2016,1.7994
Brazil,"Walnuts, in shell",2016,1.5680999999999998
Brazil,Watermelons,2016,23.119400000000002
Brazil,Wheat,2016,3.1551
Brazil,Yams,2016,9.6876
Brazil,"Cereals, primary",2016,4.1817
Brazil,"Citrus Fruit, Total",2016,25.998099999999997
Brazil,"Fibre Crops, Fibre Equivalent",2016,1.2284000000000002
Brazil,Fruit Primary,2016,16.442
Brazil,"Oilcrops, Cake Equivalent",2016,2.2323000000000004
Brazil,"Oilcrops, Oil Equivalent",2016,0.5342
Brazil,"Pulses, Total",2016,1.0089
Brazil,"Roots and Tubers, Total",2016,16.1337
Brazil,Sugar Crops Primary,2016,75.1763
Brazil,"Treenuts, Total",2016,0.2022
Brazil,Vegetables Primary,2016,24.4919
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,0.7149
India,Apples,2016,9.1011
India,Apricots,2016,2.8207
India,Areca nuts,2016,1.5063
India,Bananas,2016,34.6433
India,Barley,2016,2.4406999999999996
India,"Beans, dry",2016,0.4137
India,Cabbages,2016,22.3503
India,Cantaloupes and other melons,2016,20.7778
India,Carrots and turnips,2016,15.3496
India,"Cashew nuts, in shell",2016,0.6477
India,"Cassava, fresh",2016,21.2941
India,Castor oil seeds,2016,1.3269000000000002
India,Cauliflowers and broccoli,2016,18.990599999999997
India,Cherries,2016,3.0282
India,"Chick peas, dry",2016,0.8402999999999999
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,1.8744
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,8.4664
India,Cocoa beans,2016,0.2099
India,"Coconuts, in shell",2016,5.4488
India,"Coffee, green",2016,0.801
India,Cucumbers and gherkins,2016,6.332199999999999
India,Eggplants (aubergines),2016,18.8763
India,Figs,2016,2.5406999999999997
India,"Ginger, raw",2016,6.7212
India,Grapes,2016,21.2295
India,Green garlic,2016,5.7543999999999995
India,"Groundnuts, excluding shelled",2016,1.4053
India,"Hen eggs in shell, fresh",2016,0.217
India,"Jute, raw or retted",2016,2.5193000000000003
India,"Kenaf, and other textile bast fibres, raw or retted",2016,1.1527
India,Lemons and limes,2016,9.951
India,"Lentils, dry",2016,0.7649
India,Lettuce and chicory,2016,6.3495
India,Linseed,2016,0.4195
India,Maize (corn),2016,2.5972
India,"Mangoes, guavas and mangosteens",2016,8.4396
India,Millet,2016,1.1629
India,Natural rubber in primary forms,2016,2.0782
India,"Nutmeg, mace, cardamoms, raw",2016,0.3551
India,Okra,2016,11.446200000000001
India,"Onions and shallots, dry (excluding dehydrated)",2016,15.8568
India,Oranges,2016,14.2131
India,"Other beans, green",2016,2.8211
India,Other berries and fruits of the genus vaccinium n.e.c.,2016,6.8636
India,"Other citrus fruit, n.e.c.",2016,11.8395
India,"Other fruits, n.e.c.",2016,8.0658
India,"Other oil seeds, n.e.c.",2016,0.3023
India,Other pulses n.e.c.,2016,0.44430000000000003
India,"Other stimulant, spice and aromatic crops, n.e.c.",2016,1.9895999999999998
India,Other stone fruits,2016,3.8851999999999998
India,"Other tropical fruits, n.e.c.",2016,13.055299999999999
India,"Other vegetables, fresh n.e.c.",2016,13.7355
India,Papayas,2016,42.9318
India,Peaches and nectarines,2016,7.113300000000001
India,Pears,2016,8.075
India,"Peas, dry",2016,0.8217000000000001
India,"Peas, green",2016,9.6606
India,"Pepper (Piper spp.), raw",2016,0.4264
India,"Pigeon peas, dry",2016,0.646
India,Pineapples,2016,17.4909
India,Plums and sloes,2016,8.3265
India,Pomelos and grapefruits,2016,23.9998
India,Potatoes,2016,20.5087
India,"Pumpkins, squash and gourds",2016,9.6026
India,Rape or colza seed,2016,1.1796
India,Rice,2016,3.7401
India,Safflower seed,2016,0.36810000000000004
India,"Seed cotton, unginned",2016,1.5982
India,Sesame seed,2016,0.3932
India,Sorghum,2016,0.6974
India,Soya beans,2016,1.177
India,Sugar cane,2016,70.3935
India,Sunflower seed,2016,0.5295
India,Sweet potatoes,2016,11.5397
India,"Tangerines, mandarins, clementines",2016,10.3602
India,Tea leaves,2016,9.415
India,Tomatoes,2016,24.2016
India,Unmanufactured tobacco,2016,1.7174
India,"Walnuts, in shell",2016,1.0645
India,Watermelons,2016,24.4737
India,Wheat,2016,3.0339
India,"Cereals, primary",2016,2.9951
India,"Citrus Fruit, Total",2016,11.5669
India,"Fibre Crops, Fibre Equivalent",2016,0.6877000000000001
India,Fruit Primary,2016,13.857700000000001
India,"Oilcrops, Cake Equivalent",2016,0.6387999999999999
India,"Oilcrops, Oil Equivalent",2016,0.2919
India,"Pulses, Total",2016,0.588
India,"Roots and Tubers, Total",2016,20.1124
India,Sugar Crops Primary,2016,70.3935
India,"Treenuts, Total",2016,0.6597999999999999
India,Vegetables Primary,2016,14.7285
Nigeria,Carrots and turnips,2016,8.7962
Nigeria,"Cashew nuts, in shell",2016,0.7416
Nigeria,"Cassava, fresh",2016,9.0763
Nigeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,1.7092
Nigeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,7.572
Nigeria,Cocoa beans,2016,0.2841
Nigeria,"Coconuts, in shell",2016,7.2233
Nigeria,"Coffee, green",2016,1.2935999999999999
Nigeria,"Cow peas, dry",2016,0.779
Nigeria,Fonio,2016,0.5001
Nigeria,"Ginger, raw",2016,9.078
Nigeria,Green corn (maize),2016,3.8093000000000004
Nigeria,Green garlic,2016,13.0532
Nigeria,"Groundnuts, excluding shelled",2016,1.2607000000000002
Nigeria,"Hen eggs in shell, fresh",2016,0.133
Nigeria,Karite nuts (sheanuts),2016,0.899
Nigeria,"Kenaf, and other textile bast fibres, raw or retted",2016,1.4623
Nigeria,Kola nuts,2016,0.6417
Nigeria,Maize (corn),2016,1.7837
Nigeria,"Mangoes, guavas and mangosteens",2016,6.9341
Nigeria,Melonseed,2016,0.6085
Nigeria,Millet,2016,0.8558
Nigeria,Natural rubber in primary forms,2016,0.38110000000000005
Nigeria,Oil palm fruit,2016,2.5662
Nigeria,Okra,2016,1.0919
Nigeria,"Onions and shallots, dry (excluding dehydrated)",2016,2.7984
Nigeria,"Onions and shallots, green",2016,16.761400000000002
Nigeria,"Other citrus fruit, n.e.c.",2016,4.9319
Nigeria,"Other fruits, n.e.c.",2016,6.7578000000000005
Nigeria,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,2.6783
Nigeria,"Other oil seeds, n.e.c.",2016,2.3333000000000004
Nigeria,Other pulses n.e.c.,2016,0.45280000000000004
Nigeria,"Other stimulant, spice and aromatic crops, n.e.c.",2016,1.5668
Nigeria,"Other vegetables, fresh n.e.c.",2016,8.9248
Nigeria,Papayas,2016,9.2354
Nigeria,Pineapples,2016,8.1998
Nigeria,Plantains and cooking bananas,2016,6.3627
Nigeria,Potatoes,2016,3.6822
Nigeria,Rice,2016,2.0037000000000003
Nigeria,"Seed cotton, unginned",2016,0.8158
Nigeria,Sesame seed,2016,0.6393
Nigeria,Sorghum,2016,1.3809
Nigeria,Soya beans,2016,0.8751
Nigeria,Sugar cane,2016,17.218
Nigeria,Sweet potatoes,2016,2.6545
Nigeria,Taro,2016,7.5495
Nigeria,Tomatoes,2016,4.1479
Nigeria,Unmanufactured tobacco,2016,0.567
Nigeria,Wheat,2016,1.0
Nigeria,Yams,2016,9.1599
Nigeria,"Cereals, primary",2016,1.5969
Nigeria,"Citrus Fruit, Total",2016,4.9319
Nigeria,"Fibre Crops, Fibre Equivalent",2016,0.289
Nigeria,Fruit Primary,2016,6.142399999999999
Nigeria,"Oilcrops, Cake Equivalent",2016,0.3389
Nigeria,"Oilcrops, Oil Equivalent",2016,0.3732
Nigeria,"Pulses, Total",2016,0.7694
Nigeria,"Roots and Tubers, Total",2016,8.247200000000001
Nigeria,Sugar Crops Primary,2016,17.218
Nigeria,"Treenuts, Total",2016,0.7807000000000001
Nigeria,Vegetables Primary,2016,3.9988
South Africa,Apples,2016,38.5638
South Africa,Apricots,2016,8.696399999999999
South Africa,Asparagus,2016,4.25
South Africa,Avocados,2016,5.105300000000001
South Africa,Bananas,2016,56.9803
South Africa,Barley,2016,4.0025
South Africa,"Beans, dry",2016,1.0304
South Africa,Buckwheat,2016,0.4053
South Africa,Cabbages,2016,57.7974
South Africa,Cantaloupes and other melons,2016,9.7447
South Africa,Carrots and turnips,2016,29.2178
South Africa,Castor oil seeds,2016,0.7342000000000001
South Africa,Cauliflowers and broccoli,2016,14.0008
South Africa,Cereals n.e.c.,2016,0.5102
South Africa,Cherries,2016,1.7169
South Africa,Chicory roots,2016,5.506600000000001
South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,1.9547999999999999
South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,8.6615
South Africa,"Cow peas, dry",2016,0.4377
South Africa,Cucumbers and gherkins,2016,17.2862
South Africa,Figs,2016,3.1634
South Africa,Grapes,2016,16.320899999999998
South Africa,Green corn (maize),2016,10.3335
South Africa,"Groundnuts, excluding shelled",2016,0.7823
South Africa,"Hen eggs in shell, fresh",2016,0.274
South Africa,Hop cones,2016,1.1462999999999999
South Africa,"Kenaf, and other textile bast fibres, raw or retted",2016,0.7306
South Africa,Lemons and limes,2016,21.0104
South Africa,Lettuce and chicory,2016,15.3178
South Africa,Lupins,2016,0.9652000000000001
South Africa,Maize (corn),2016,3.712
South Africa,"Mangoes, guavas and mangosteens",2016,18.4155
South Africa,Millet,2016,0.48660000000000003
South Africa,Oats,2016,1.6282999999999999
South Africa,"Onions and shallots, dry (excluding dehydrated)",2016,24.0292
South Africa,Oranges,2016,40.4258
South Africa,"Other beans, green",2016,6.0953
South Africa,Other berries and fruits of the genus vaccinium n.e.c.,2016,8.9086
South Africa,"Other citrus fruit, n.e.c.",2016,40.5715
South Africa,"Other fibre crops, raw, n.e.c.",2016,0.7878999999999999
South Africa,"Other fruits, n.e.c.",2016,11.6037
South Africa,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,3.4372
South Africa,"Other oil seeds, n.e.c.",2016,2.5414
South Africa,"Other vegetables, fresh n.e.c.",2016,11.754100000000001
South Africa,Papayas,2016,9.14
South Africa,Peaches and nectarines,2016,17.5585
South Africa,Pears,2016,34.222699999999996
South Africa,"Peas, dry",2016,1.0191000000000001
South Africa,"Peas, green",2016,2.5459
South Africa,Pineapples,2016,11.937100000000001
South Africa,Plums and sloes,2016,8.6785
South Africa,Pomelos and grapefruits,2016,30.7243
South Africa,Potatoes,2016,35.9976
South Africa,"Pumpkins, squash and gourds",2016,9.1066
South Africa,Quinces,2016,7.8774
South Africa,Rape or colza seed,2016,1.5424
South Africa,Rice,2016,2.7414
South Africa,Rye,2016,1.0975
South Africa,"Seed cotton, unginned",2016,3.8747
South Africa,"Sisal, raw",2016,0.6523
South Africa,Sorghum,2016,1.4536
South Africa,Soya beans,2016,1.4757
South Africa,Strawberries,2016,11.811200000000001
South Africa,Sugar cane,2016,60.317699999999995
South Africa,Sunflower seed,2016,1.0508
South Africa,Sweet potatoes,2016,2.8665
South Africa,"Tangerines, mandarins, clementines",2016,27.8547
South Africa,Tea leaves,2016,2.058
South Africa,Tomatoes,2016,68.46730000000001
South Africa,Unmanufactured tobacco,2016,3.0
South Africa,Watermelons,2016,15.8083
South Africa,Wheat,2016,3.7571
South Africa,"Cereals, primary",2016,3.6231
South Africa,"Citrus Fruit, Total",2016,33.1894
South Africa,"Fibre Crops, Fibre Equivalent",2016,1.068
South Africa,Fruit Primary,2016,22.051099999999998
South Africa,"Oilcrops, Cake Equivalent",2016,0.7762
South Africa,"Oilcrops, Oil Equivalent",2016,0.3735
South Africa,"Pulses, Total",2016,0.9042
South Africa,"Roots and Tubers, Total",2016,27.2275
South Africa,Sugar Crops Primary,2016,60.317699999999995
South Africa,"Treenuts, Total",2016,3.4372
South Africa,Vegetables Primary,2016,18.9433
Australia,"Almonds, in shell",2017,6.3513
Australia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,1.1591
Australia,Apples,2017,15.9686
Australia,Apricots,2017,1.3377999999999999
Australia,Asparagus,2017,5.0988999999999995
Australia,Avocados,2017,4.6748
Australia,Bananas,2017,29.454
Australia,Barley,2017,2.7939000000000003
Australia,"Beans, dry",2017,1.1599000000000002
Australia,Blueberries,2017,3.9378
Australia,"Broad beans and horse beans, dry",2017,2.0778000000000003
Australia,Cabbages,2017,35.3861
Australia,Canary seed,2017,0.6645
Australia,Cantaloupes and other melons,2017,31.1412
Australia,Carrots and turnips,2017,49.063
Australia,Cauliflowers and broccoli,2017,12.1361
Australia,Cherries,2017,6.630199999999999
Australia,"Chick peas, dry",2017,1.8745999999999998
Australia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,21.9503
Australia,Cucumbers and gherkins,2017,31.178
Australia,Currants,2017,4.696899999999999
Australia,Figs,2017,1.0662
Australia,Grapes,2017,13.3236
Australia,Green corn (maize),2017,11.3512
Australia,"Groundnuts, excluding shelled",2017,3.008
Australia,"Hen eggs in shell, fresh",2017,0.257
Australia,Hop cones,2017,2.3465
Australia,Kiwi fruit,2017,15.569600000000001
Australia,Lemons and limes,2017,23.7372
Australia,"Lentils, dry",2017,1.3017
Australia,Lettuce and chicory,2017,17.6496
Australia,Linseed,2017,0.8571
Australia,Lupins,2017,2.0042999999999997
Australia,Maize (corn),2017,6.4363
Australia,"Mangoes, guavas and mangosteens",2017,4.1096
Australia,Millet,2017,1.0243
Australia,Oats,2017,2.2041
Australia,Olives,2017,2.3308
Australia,"Onions and shallots, dry (excluding dehydrated)",2017,57.6675
Australia,Oranges,2017,19.6839
Australia,"Other beans, green",2017,5.400399999999999
Australia,Other berries and fruits of the genus vaccinium n.e.c.,2017,2.8858
Australia,"Other citrus fruit, n.e.c.",2017,11.1056
Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,1.924
Australia,"Other tropical fruits, n.e.c.",2017,5.8551
Australia,"Other vegetables, fresh n.e.c.",2017,32.1453
Australia,Papayas,2017,19.0714
Australia,Peaches and nectarines,2017,6.8571
Australia,Pears,2017,17.69
Australia,"Peas, dry",2017,1.8037999999999998
Australia,"Peas, green",2017,5.3921
Australia,Persimmons,2017,8.3956
Australia,Pineapples,2017,42.0361
Australia,"Pistachios, in shell",2017,1.0362
Australia,Plums and sloes,2017,6.2522
Australia,Pomelos and grapefruits,2017,10.6258
Australia,Potatoes,2017,38.9534
Australia,"Pumpkins, squash and gourds",2017,21.0073
Australia,Rape or colza seed,2017,1.6087
Australia,Raspberries,2017,2.6246
Australia,Rice,2017,9.820799999999998
Australia,Rye,2017,0.75
Australia,Safflower seed,2017,0.5817
Australia,"Seed cotton, unginned",2017,4.1476999999999995
Australia,Sorghum,2017,2.7016999999999998
Australia,Soya beans,2017,1.8811
Australia,Spinach,2017,6.833600000000001
Australia,Strawberries,2017,19.9784
Australia,Sugar cane,2017,80.626
Australia,Sunflower seed,2017,1.0555999999999999
Australia,Sweet potatoes,2017,38.2455
Australia,"Tangerines, mandarins, clementines",2017,23.2359
Australia,Tomatoes,2017,77.65660000000001
Australia,Triticale,2017,2.4347
Australia,Vetches,2017,0.211
Australia,"Walnuts, in shell",2017,0.9122
Australia,Watermelons,2017,42.6944
Australia,Wheat,2017,2.61
Australia,"Cereals, primary",2017,2.6742
Australia,"Citrus Fruit, Total",2017,20.4663
Australia,"Fibre Crops, Fibre Equivalent",2017,1.4517
Australia,Fruit Primary,2017,14.8392
Australia,"Oilcrops, Cake Equivalent",2017,1.0224
Australia,"Oilcrops, Oil Equivalent",2017,0.5762
Australia,"Pulses, Total",2017,1.7309
Australia,"Roots and Tubers, Total",2017,38.9065
Australia,Sugar Crops Primary,2017,80.626
Australia,"Treenuts, Total",2017,3.8693
Australia,Vegetables Primary,2017,25.0152
Brazil,Apples,2017,39.2355
Brazil,Avocados,2017,16.3799
Brazil,Bananas,2017,14.2728
Brazil,Barley,2017,2.4903000000000004
Brazil,"Beans, dry",2017,1.0874000000000001
Brazil,"Broad beans and horse beans, dry",2017,0.4318
Brazil,Buckwheat,2017,1.3265
Brazil,Cantaloupes and other melons,2017,23.1195
Brazil,"Cashew nuts, in shell",2017,0.2734
Brazil,Cashewapple,2017,2.4966999999999997
Brazil,"Cassava, fresh",2017,14.608799999999999
Brazil,Castor oil seeds,2017,0.2859
Brazil,Cocoa beans,2017,0.3991
Brazil,"Coconuts, in shell",2017,10.5543
Brazil,"Coffee, green",2017,1.4894
Brazil,"Eggs from other birds in shell, fresh, n.e.c.",2017,0.25
Brazil,Figs,2017,9.9888
Brazil,Grapes,2017,23.020400000000002
Brazil,Green garlic,2017,11.4182
Brazil,"Groundnuts, excluding shelled",2017,3.5446
Brazil,"Hen eggs in shell, fresh",2017,0.21
Brazil,"Jute, raw or retted",2017,1.2
Brazil,"Kenaf, and other textile bast fibres, raw or retted",2017,1.3653
Brazil,Lemons and limes,2017,26.863
Brazil,Linseed,2017,0.7911
Brazil,Maize (corn),2017,5.6183000000000005
Brazil,"Mangoes, guavas and mangosteens",2017,18.5716
Brazil,Maté leaves,2017,8.1765
Brazil,Natural rubber in primary forms,2017,1.2945
Brazil,Oats,2017,1.6838
Brazil,Oil palm fruit,2017,14.6558
Brazil,Olives,2017,1.3214000000000001
Brazil,"Onions and shallots, dry (excluding dehydrated)",2017,31.254900000000003
Brazil,Oranges,2017,27.6375
Brazil,"Other fibre crops, raw, n.e.c.",2017,5.001600000000001
Brazil,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,0.7627
Brazil,"Other oil seeds, n.e.c.",2017,1.5
Brazil,"Other tropical fruits, n.e.c.",2017,7.9625
Brazil,"Other vegetables, fresh n.e.c.",2017,12.8552
Brazil,Papayas,2017,39.6809
Brazil,Peaches and nectarines,2017,14.572
Brazil,Pears,2017,16.941
Brazil,"Peas, dry",2017,2.4736
Brazil,"Pepper (Piper spp.), raw",2017,2.7629
Brazil,Persimmons,2017,22.3293
Brazil,Pineapples,2017,37.205400000000004
Brazil,Pomelos and grapefruits,2017,18.497700000000002
Brazil,Potatoes,2017,30.9411
Brazil,Quinces,2017,7.9193999999999996
Brazil,"Ramie, raw or retted",2017,0.9412
Brazil,Rape or colza seed,2017,1.3889
Brazil,Rice,2017,6.213100000000001
Brazil,Rye,2017,1.3615
Brazil,"Seed cotton, unginned",2017,4.141100000000001
Brazil,Sesame seed,2017,0.75
Brazil,"Sisal, raw",2017,0.9382999999999999
Brazil,Sorghum,2017,2.9865
Brazil,Soya beans,2017,3.3785
Brazil,Strawberries,2017,34.877
Brazil,Sugar cane,2017,74.4559
Brazil,Sunflower seed,2017,1.7306
Brazil,Sweet potatoes,2017,14.4409
Brazil,"Tangerines, mandarins, clementines",2017,19.287200000000002
Brazil,Tea leaves,2017,10.6703
Brazil,Tomatoes,2017,68.8145
Brazil,Triticale,2017,2.2382
Brazil,Tung nuts,2017,3.5714
Brazil,Unmanufactured tobacco,2017,2.2128
Brazil,"Walnuts, in shell",2017,2.0511
Brazil,Watermelons,2017,22.411900000000003
Brazil,Wheat,2017,2.279
Brazil,Yams,2017,9.714
Brazil,"Cereals, primary",2017,5.2096
Brazil,"Citrus Fruit, Total",2017,26.9629
Brazil,"Fibre Crops, Fibre Equivalent",2017,1.4762
Brazil,Fruit Primary,2017,17.3289
Brazil,"Oilcrops, Cake Equivalent",2017,2.6015
Brazil,"Oilcrops, Oil Equivalent",2017,0.617
Brazil,"Pulses, Total",2017,1.0826
Brazil,"Roots and Tubers, Total",2017,15.8336
Brazil,Sugar Crops Primary,2017,74.4559
Brazil,"Treenuts, Total",2017,0.338
Brazil,Vegetables Primary,2017,25.2425
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,0.989
India,Apples,2017,7.4262
India,Apricots,2017,2.8154
India,Areca nuts,2017,1.589
India,Bananas,2017,35.4384
India,Barley,2017,2.6628000000000003
India,"Beans, dry",2017,0.4137
India,Cabbages,2017,22.296200000000002
India,Cantaloupes and other melons,2017,21.94
India,Carrots and turnips,2017,15.413200000000002
India,"Cashew nuts, in shell",2017,0.7617999999999999
India,"Cassava, fresh",2017,20.959799999999998
India,Castor oil seeds,2017,1.7037
India,Cauliflowers and broccoli,2017,18.848
India,Cherries,2017,3.0473000000000003
India,"Chick peas, dry",2017,0.9742000000000001
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,2.4951999999999996
